"time","n","der(n)"
0.3507	,1430,1.1835255050755051e-8
0.3508	,1430,1.1835255050755051e-8
0.3509	,1430,1.1835255050755051e-8
0.351	,1430,1.1835255050755051e-8
0.3511	,1430,1.1705197302944559e-8
0.3512	,1430,1.1705197302944559e-8
0.3513	,1430,1.1705197302944559e-8
0.3514	,1430,1.1705197302944559e-8
0.3515	,1430,1.1705197302944559e-8
0.3516	,1430,1.1705197302944559e-8
0.3517	,1430,1.1705197302944559e-8
0.3518	,1430,1.1705197302944559e-8
0.3519	,1430,1.1705197302944559e-8
0.352	,1430,1.1705197302944559e-8
0.3521	,1430,1.1705197302944559e-8
0.3522	,1430,1.1705197302944559e-8
0.3523	,1430,1.1705197302944559e-8
0.3524	,1430,1.1705197302944559e-8
0.3525	,1430,1.1575139555134067e-8
0.3526	,1430,1.1575139555134067e-8
0.3527	,1430,1.1575139555134067e-8
0.3528	,1430,1.1575139555134067e-8
0.3529	,1430,1.1575139555134067e-8
0.353	,1430,1.1575139555134067e-8
0.3531	,1430,1.1575139555134067e-8
0.3532	,1430,1.1575139555134067e-8
0.3533	,1430,1.1575139555134067e-8
0.3534	,1430,1.1575139555134067e-8
0.3535	,1430,1.1575139555134067e-8
0.3536	,1430,1.1575139555134067e-8
0.3537	,1430,1.1575139555134067e-8
0.3538	,1430,1.1445081807323573e-8
0.3539	,1430,1.1445081807323573e-8
0.354	,1430,1.1445081807323573e-8
0.3541	,1430,1.1445081807323573e-8
0.3542	,1430,1.1445081807323573e-8
0.3543	,1430,1.1445081807323573e-8
0.3544	,1430,1.1445081807323573e-8
0.3545	,1430,1.1445081807323573e-8
0.3546	,1430,1.1445081807323573e-8
0.3547	,1430,1.1445081807323573e-8
0.3548	,1430,1.1445081807323573e-8
0.3549	,1430,1.1445081807323573e-8
0.355	,1430,1.1445081807323573e-8
0.3551	,1430,1.1445081807323573e-8
0.3552	,1430,1.1315024059513081e-8
0.3553	,1430,1.1315024059513081e-8
0.3554	,1430,1.1315024059513081e-8
0.3555	,1430,1.1315024059513081e-8
0.3556	,1430,1.1315024059513081e-8
0.3557	,1430,1.1315024059513081e-8
0.3558	,1430,1.1315024059513081e-8
0.3559	,1430,1.1315024059513081e-8
0.356	,1430,1.1315024059513081e-8
0.3561	,1430,1.1315024059513081e-8
0.3562	,1430,1.1315024059513081e-8
0.3563	,1430,1.1315024059513081e-8
0.3564	,1430,1.1315024059513081e-8
0.3565	,1430,1.1315024059513081e-8
0.3566	,1430,1.1184966311702585e-8
0.3567	,1430,1.1184966311702585e-8
0.3568	,1430,1.1184966311702585e-8
0.3569	,1430,1.1184966311702585e-8
0.357	,1430,1.1184966311702585e-8
0.3571	,1430,1.1184966311702585e-8
0.3572	,1430,1.1184966311702585e-8
0.3573	,1430,1.1184966311702585e-8
0.3574	,1430,1.1184966311702585e-8
0.3575	,1430,1.1184966311702585e-8
0.3576	,1430,1.1184966311702585e-8
0.3577	,1430,1.1184966311702585e-8
0.3578	,1430,1.1184966311702585e-8
0.3579	,1430,1.1054908563892092e-8
0.358	,1430,1.1054908563892092e-8
0.3581	,1430,1.1054908563892092e-8
0.3582	,1430,1.1054908563892092e-8
0.3583	,1430,1.1054908563892092e-8
0.3584	,1430,1.1054908563892092e-8
0.3585	,1430,1.1054908563892092e-8
0.3586	,1430,1.1054908563892092e-8
0.3587	,1430,1.1054908563892092e-8
0.3588	,1430,1.1054908563892092e-8
0.3589	,1430,1.1054908563892092e-8
0.359	,1430,1.1054908563892092e-8
0.3591	,1430,1.1054908563892092e-8
0.3592	,1430,1.1054908563892092e-8
0.3593	,1430,1.09248508160816e-8
0.3594	,1430,1.09248508160816e-8
0.3595	,1430,1.09248508160816e-8
0.3596	,1430,1.09248508160816e-8
0.3597	,1430,1.09248508160816e-8
0.3598	,1430,1.09248508160816e-8
0.3599	,1430,1.09248508160816e-8
0.36	,1430,1.09248508160816e-8
0.3601	,1430,1.09248508160816e-8
0.3602	,1430,1.09248508160816e-8
0.3603	,1430,1.09248508160816e-8
0.3604	,1430,1.09248508160816e-8
0.3605	,1430,1.09248508160816e-8
0.3606	,1430,1.0794793068271106e-8
0.3607	,1430,1.0794793068271106e-8
0.3608	,1430,1.0794793068271106e-8
0.3609	,1430,1.0794793068271106e-8
0.361	,1430,1.0794793068271106e-8
0.3611	,1430,1.0794793068271106e-8
0.3612	,1430,1.0794793068271106e-8
0.3613	,1430,1.0794793068271106e-8
0.3614	,1430,1.0794793068271106e-8
0.3615	,1430,1.0794793068271106e-8
0.3616	,1430,1.0794793068271106e-8
0.3617	,1430,1.0794793068271106e-8
0.3618	,1430,1.0794793068271106e-8
0.3619	,1430,1.0794793068271106e-8
0.362	,1430,1.0664735320460613e-8
0.3621	,1430,1.0664735320460613e-8
0.3622	,1430,1.0664735320460613e-8
0.3623	,1430,1.0664735320460613e-8
0.3624	,1430,1.0664735320460613e-8
0.3625	,1430,1.0664735320460613e-8
0.3626	,1430,1.0664735320460613e-8
0.3627	,1430,1.0664735320460613e-8
0.3628	,1430,1.0664735320460613e-8
0.3629	,1430,1.0664735320460613e-8
0.363	,1430,1.0664735320460613e-8
0.3631	,1430,1.0664735320460613e-8
0.3632	,1430,1.0664735320460613e-8
0.3633	,1430,1.0664735320460613e-8
0.3634	,1430,1.0534677572650118e-8
0.3635	,1430,1.0534677572650118e-8
0.3636	,1430,1.0534677572650118e-8
0.3637	,1430,1.0534677572650118e-8
0.3638	,1430,1.0534677572650118e-8
0.3639	,1430,1.0534677572650118e-8
0.364	,1430,1.0534677572650118e-8
0.3641	,1430,1.0534677572650118e-8
0.3642	,1430,1.0534677572650118e-8
0.3643	,1430,1.0534677572650118e-8
0.3644	,1430,1.0534677572650118e-8
0.3645	,1430,1.0534677572650118e-8
0.3646	,1430,1.0534677572650118e-8
0.3647	,1430,1.0404619824839624e-8
0.3648	,1430,1.0404619824839624e-8
0.3649	,1430,1.0404619824839624e-8
0.365	,1430,1.0404619824839624e-8
0.3651	,1430,1.0404619824839624e-8
0.3652	,1430,1.0404619824839624e-8
0.3653	,1430,1.0404619824839624e-8
0.3654	,1430,1.0404619824839624e-8
0.3655	,1430,1.0404619824839624e-8
0.3656	,1430,1.0404619824839624e-8
0.3657	,1430,1.0404619824839624e-8
0.3658	,1430,1.0404619824839624e-8
0.3659	,1430,1.0404619824839624e-8
0.366	,1430,1.0404619824839624e-8
0.3661	,1430,1.0274562077029132e-8
0.3662	,1430,1.0274562077029132e-8
0.3663	,1430,1.0274562077029132e-8
0.3664	,1430,1.0274562077029132e-8
0.3665	,1430,1.0274562077029132e-8
0.3666	,1430,1.0274562077029132e-8
0.3667	,1430,1.0274562077029132e-8
0.3668	,1430,1.0274562077029132e-8
0.3669	,1430,1.0274562077029132e-8
0.367	,1430,1.0274562077029132e-8
0.3671	,1430,1.0274562077029132e-8
0.3672	,1430,1.0274562077029132e-8
0.3673	,1430,1.0274562077029132e-8
0.3674	,1430,1.0144504329218638e-8
0.3675	,1430,1.0144504329218638e-8
0.3676	,1430,1.0144504329218638e-8
0.3677	,1430,1.0144504329218638e-8
0.3678	,1430,1.0144504329218638e-8
0.3679	,1430,1.0144504329218638e-8
0.368	,1430,1.0144504329218638e-8
0.3681	,1430,1.0144504329218638e-8
0.3682	,1430,1.0144504329218638e-8
0.3683	,1430,1.0144504329218638e-8
0.3684	,1430,1.0144504329218638e-8
0.3685	,1430,1.0144504329218638e-8
0.3686	,1430,1.0144504329218638e-8
0.3687	,1430,1.0144504329218638e-8
0.3688	,1430,1.0014446581408144e-8
0.3689	,1430,1.0014446581408144e-8
0.369	,1430,1.0014446581408144e-8
0.3691	,1430,1.0014446581408144e-8
0.3692	,1430,1.0014446581408144e-8
0.3693	,1430,1.0014446581408144e-8
0.3694	,1430,1.0014446581408144e-8
0.3695	,1430,1.0014446581408144e-8
0.3696	,1430,1.0014446581408144e-8
0.3697	,1430,1.0014446581408144e-8
0.3698	,1430,1.0014446581408144e-8
0.3699	,1430,1.0014446581408144e-8
0.37	,1430,1.0014446581408144e-8
0.3701	,1430,1.0014446581408144e-8
0.3702	,1430,9.884388833597649e-9
0.3703	,1430,9.884388833597649e-9
0.3704	,1430,9.884388833597649e-9
0.3705	,1430,9.884388833597649e-9
0.3706	,1430,9.884388833597649e-9
0.3707	,1430,9.884388833597649e-9
0.3708	,1430,9.884388833597649e-9
0.3709	,1430,9.884388833597649e-9
0.371	,1430,9.884388833597649e-9
0.3711	,1430,9.884388833597649e-9
0.3712	,1430,9.884388833597649e-9
0.3713	,1430,9.884388833597649e-9
0.3714	,1430,9.884388833597649e-9
0.3715	,1430,9.754331085787155e-9
0.3716	,1430,9.754331085787155e-9
0.3717	,1430,9.754331085787155e-9
0.3718	,1430,9.754331085787155e-9
0.3719	,1430,9.754331085787155e-9
0.372	,1430,9.754331085787155e-9
0.3721	,1430,9.754331085787155e-9
0.3722	,1430,9.754331085787155e-9
0.3723	,1430,9.754331085787155e-9
0.3724	,1430,9.754331085787155e-9
0.3725	,1430,9.754331085787155e-9
0.3726	,1430,9.754331085787155e-9
0.3727	,1430,9.754331085787155e-9
0.3728	,1430,9.754331085787155e-9
0.3729	,1430,9.624273337976663e-9
0.373	,1430,9.624273337976663e-9
0.3731	,1430,9.624273337976663e-9
0.3732	,1430,9.624273337976663e-9
0.3733	,1430,9.624273337976663e-9
0.3734	,1430,9.624273337976663e-9
0.3735	,1430,9.624273337976663e-9
0.3736	,1430,9.624273337976663e-9
0.3737	,1430,9.624273337976663e-9
0.3738	,1430,9.624273337976663e-9
0.3739	,1430,9.624273337976663e-9
0.374	,1430,9.624273337976663e-9
0.3741	,1430,9.624273337976663e-9
0.3742	,1430,9.494215590166169e-9
0.3743	,1430,9.494215590166169e-9
0.3744	,1430,9.494215590166169e-9
0.3745	,1430,9.494215590166169e-9
0.3746	,1430,9.494215590166169e-9
0.3747	,1430,9.494215590166169e-9
0.3748	,1430,9.494215590166169e-9
0.3749	,1430,9.494215590166169e-9
0.375	,1430,9.494215590166169e-9
0.3751	,1430,9.494215590166169e-9
0.3752	,1430,9.494215590166169e-9
0.3753	,1430,9.494215590166169e-9
0.3754	,1430,9.494215590166169e-9
0.3755	,1430,9.494215590166169e-9
0.3756	,1430,9.364157842355675e-9
0.3757	,1430,9.364157842355675e-9
0.3758	,1430,9.364157842355675e-9
0.3759	,1430,9.364157842355675e-9
0.376	,1430,9.364157842355675e-9
0.3761	,1430,9.364157842355675e-9
0.3762	,1430,9.364157842355675e-9
0.3763	,1430,9.364157842355675e-9
0.3764	,1430,9.364157842355675e-9
0.3765	,1430,9.364157842355675e-9
0.3766	,1430,9.364157842355675e-9
0.3767	,1430,9.364157842355675e-9
0.3768	,1430,9.364157842355675e-9
0.3769	,1430,9.364157842355675e-9
0.377	,1430,9.23410009454518e-9
0.3771	,1430,9.23410009454518e-9
0.3772	,1430,9.23410009454518e-9
0.3773	,1430,9.23410009454518e-9
0.3774	,1430,9.23410009454518e-9
0.3775	,1430,9.23410009454518e-9
0.3776	,1430,9.23410009454518e-9
0.3777	,1430,9.23410009454518e-9
0.3778	,1430,9.23410009454518e-9
0.3779	,1430,9.23410009454518e-9
0.378	,1430,9.23410009454518e-9
0.3781	,1430,9.23410009454518e-9
0.3782	,1430,9.23410009454518e-9
0.3783	,1430,9.104042346734686e-9
0.3784	,1430,9.104042346734686e-9
0.3785	,1430,9.104042346734686e-9
0.3786	,1430,9.104042346734686e-9
0.3787	,1430,9.104042346734686e-9
0.3788	,1430,9.104042346734686e-9
0.3789	,1430,9.104042346734686e-9
0.379	,1430,9.104042346734686e-9
0.3791	,1430,9.104042346734686e-9
0.3792	,1430,9.104042346734686e-9
0.3793	,1430,9.104042346734686e-9
0.3794	,1430,9.104042346734686e-9
0.3795	,1430,9.104042346734686e-9
0.3796	,1430,9.104042346734686e-9
0.3797	,1430,8.973984598924192e-9
0.3798	,1430,8.973984598924192e-9
0.3799	,1430,8.973984598924192e-9
0.38	,1430,8.973984598924192e-9
0.3801	,1430,8.973984598924192e-9
0.3802	,1430,8.973984598924192e-9
0.3803	,1430,8.973984598924192e-9
0.3804	,1430,8.973984598924192e-9
0.3805	,1430,8.973984598924192e-9
0.3806	,1430,8.973984598924192e-9
0.3807	,1430,8.973984598924192e-9
0.3808	,1430,8.973984598924192e-9
0.3809	,1430,8.973984598924192e-9
0.381	,1430,8.973984598924192e-9
0.3811	,1430,8.843926851113698e-9
0.3812	,1430,8.843926851113698e-9
0.3813	,1430,8.843926851113698e-9
0.3814	,1430,8.843926851113698e-9
0.3815	,1430,8.843926851113698e-9
0.3816	,1430,8.843926851113698e-9
0.3817	,1430,8.843926851113698e-9
0.3818	,1430,8.843926851113698e-9
0.3819	,1430,8.843926851113698e-9
0.382	,1430,8.843926851113698e-9
0.3821	,1430,8.843926851113698e-9
0.3822	,1430,8.843926851113698e-9
0.3823	,1430,8.843926851113698e-9
0.3824	,1430,8.713869103303204e-9
0.3825	,1430,8.713869103303204e-9
0.3826	,1430,8.713869103303204e-9
0.3827	,1430,8.713869103303204e-9
0.3828	,1430,8.713869103303204e-9
0.3829	,1430,8.713869103303204e-9
0.383	,1430,8.713869103303204e-9
0.3831	,1430,8.713869103303204e-9
0.3832	,1430,8.713869103303204e-9
0.3833	,1430,8.713869103303204e-9
0.3834	,1430,8.713869103303204e-9
0.3835	,1430,8.713869103303204e-9
0.3836	,1430,8.713869103303204e-9
0.3837	,1430,8.713869103303204e-9
0.3838	,1430,8.583811355492709e-9
0.3839	,1430,8.583811355492709e-9
0.384	,1430,8.583811355492709e-9
0.3841	,1430,8.583811355492709e-9
0.3842	,1430,8.583811355492709e-9
0.3843	,1430,8.583811355492709e-9
0.3844	,1430,8.583811355492709e-9
0.3845	,1430,8.583811355492709e-9
0.3846	,1430,8.583811355492709e-9
0.3847	,1430,8.583811355492709e-9
0.3848	,1430,8.583811355492709e-9
0.3849	,1430,8.583811355492709e-9
0.385	,1430,8.583811355492709e-9
0.3851	,1430,8.453753607682215e-9
0.3852	,1430,8.453753607682215e-9
0.3853	,1430,8.453753607682215e-9
0.3854	,1430,8.453753607682215e-9
0.3855	,1430,8.453753607682215e-9
0.3856	,1430,8.453753607682215e-9
0.3857	,1430,8.453753607682215e-9
0.3858	,1430,8.453753607682215e-9
0.3859	,1430,8.453753607682215e-9
0.386	,1430,8.453753607682215e-9
0.3861	,1430,8.453753607682215e-9
0.3862	,1430,8.453753607682215e-9
0.3863	,1430,8.453753607682215e-9
0.3864	,1430,8.453753607682215e-9
0.3865	,1430,8.323695859871721e-9
0.3866	,1430,8.323695859871721e-9
0.3867	,1430,8.323695859871721e-9
0.3868	,1430,8.323695859871721e-9
0.3869	,1430,8.323695859871721e-9
0.387	,1430,8.323695859871721e-9
0.3871	,1430,8.323695859871721e-9
0.3872	,1430,8.323695859871721e-9
0.3873	,1430,8.323695859871721e-9
0.3874	,1430,8.323695859871721e-9
0.3875	,1430,8.323695859871721e-9
0.3876	,1430,8.323695859871721e-9
0.3877	,1430,8.323695859871721e-9
0.3878	,1430,8.323695859871721e-9
0.3879	,1430,8.193638112061227e-9
0.388	,1430,8.193638112061227e-9
0.3881	,1430,8.193638112061227e-9
0.3882	,1430,8.193638112061227e-9
0.3883	,1430,8.193638112061227e-9
0.3884	,1430,8.193638112061227e-9
0.3885	,1430,8.193638112061227e-9
0.3886	,1430,8.193638112061227e-9
0.3887	,1430,8.193638112061227e-9
0.3888	,1430,8.193638112061227e-9
0.3889	,1430,8.193638112061227e-9
0.389	,1430,8.193638112061227e-9
0.3891	,1430,8.193638112061227e-9
0.3892	,1430,8.063580364250733e-9
0.3893	,1430,8.063580364250733e-9
0.3894	,1430,8.063580364250733e-9
0.3895	,1430,8.063580364250733e-9
0.3896	,1430,8.063580364250733e-9
0.3897	,1430,8.063580364250733e-9
0.3898	,1430,8.063580364250733e-9
0.3899	,1430,8.063580364250733e-9
0.39	,1430,8.063580364250733e-9
0.3901	,1430,8.063580364250733e-9
0.3902	,1430,8.063580364250733e-9
0.3903	,1430,8.063580364250733e-9
0.3904	,1430,8.063580364250733e-9
0.3905	,1430,8.063580364250733e-9
0.3906	,1430,7.933522616440238e-9
0.3907	,1430,7.933522616440238e-9
0.3908	,1430,7.933522616440238e-9
0.3909	,1430,7.933522616440238e-9
0.391	,1430,7.933522616440238e-9
0.3911	,1430,7.933522616440238e-9
0.3912	,1430,7.933522616440238e-9
0.3913	,1430,7.933522616440238e-9
0.3914	,1430,7.933522616440238e-9
0.3915	,1430,7.933522616440238e-9
0.3916	,1430,7.933522616440238e-9
0.3917	,1430,7.933522616440238e-9
0.3918	,1430,7.933522616440238e-9
0.3919	,1430,7.803464868629742e-9
0.392	,1430,7.803464868629742e-9
0.3921	,1430,7.803464868629742e-9
0.3922	,1430,7.803464868629742e-9
0.3923	,1430,7.803464868629742e-9
0.3924	,1430,7.803464868629742e-9
0.3925	,1430,7.803464868629742e-9
0.3926	,1430,7.803464868629742e-9
0.3927	,1430,7.803464868629742e-9
0.3928	,1430,7.803464868629742e-9
0.3929	,1430,7.803464868629742e-9
0.393	,1430,7.803464868629742e-9
0.3931	,1430,7.803464868629742e-9
0.3932	,1430,7.803464868629742e-9
0.3933	,1430,7.673407120819249e-9
0.3934	,1430,7.673407120819249e-9
0.3935	,1430,7.673407120819249e-9
0.3936	,1430,7.673407120819249e-9
0.3937	,1430,7.673407120819249e-9
0.3938	,1430,7.673407120819249e-9
0.3939	,1430,7.673407120819249e-9
0.394	,1430,7.673407120819249e-9
0.3941	,1430,7.673407120819249e-9
0.3942	,1430,7.673407120819249e-9
0.3943	,1430,7.673407120819249e-9
0.3944	,1430,7.673407120819249e-9
0.3945	,1430,7.673407120819249e-9
0.3946	,1430,7.673407120819249e-9
0.3947	,1430,7.543349373008755e-9
0.3948	,1430,7.543349373008755e-9
0.3949	,1430,7.543349373008755e-9
0.395	,1430,7.543349373008755e-9
0.3951	,1430,7.543349373008755e-9
0.3952	,1430,7.543349373008755e-9
0.3953	,1430,7.543349373008755e-9
0.3954	,1430,7.543349373008755e-9
0.3955	,1430,7.543349373008755e-9
0.3956	,1430,7.543349373008755e-9
0.3957	,1430,7.543349373008755e-9
0.3958	,1430,7.543349373008755e-9
0.3959	,1430,7.543349373008755e-9
0.396	,1430,7.41329162519826e-9
0.3961	,1430,7.41329162519826e-9
0.3962	,1430,7.41329162519826e-9
0.3963	,1430,7.41329162519826e-9
0.3964	,1430,7.41329162519826e-9
0.3965	,1430,7.41329162519826e-9
0.3966	,1430,7.41329162519826e-9
0.3967	,1430,7.41329162519826e-9
0.3968	,1430,7.41329162519826e-9
0.3969	,1430,7.41329162519826e-9
0.397	,1430,7.41329162519826e-9
0.3971	,1430,7.41329162519826e-9
0.3972	,1430,7.41329162519826e-9
0.3973	,1430,7.41329162519826e-9
0.3974	,1430,7.283233877387765e-9
0.3975	,1430,7.283233877387765e-9
0.3976	,1430,7.283233877387765e-9
0.3977	,1430,7.283233877387765e-9
0.3978	,1430,7.283233877387765e-9
0.3979	,1430,7.283233877387765e-9
0.398	,1430,7.283233877387765e-9
0.3981	,1430,7.283233877387765e-9
0.3982	,1430,7.283233877387765e-9
0.3983	,1430,7.283233877387765e-9
0.3984	,1430,7.283233877387765e-9
0.3985	,1430,7.283233877387765e-9
0.3986	,1430,7.283233877387765e-9
0.3987	,1430,7.15317612957727e-9
0.3988	,1430,7.15317612957727e-9
0.3989	,1430,7.15317612957727e-9
0.399	,1430,7.15317612957727e-9
0.3991	,1430,7.15317612957727e-9
0.3992	,1430,7.15317612957727e-9
0.3993	,1430,7.15317612957727e-9
0.3994	,1430,7.15317612957727e-9
0.3995	,1430,7.15317612957727e-9
0.3996	,1430,7.15317612957727e-9
0.3997	,1430,7.15317612957727e-9
0.3998	,1430,7.15317612957727e-9
0.3999	,1430,7.15317612957727e-9
0.4	,1430,7.15317612957727e-9
0.4001	,1430,7.023118381766776e-9
0.4002	,1430,7.023118381766776e-9
0.4003	,1430,7.023118381766776e-9
0.4004	,1430,7.023118381766776e-9
0.4005	,1430,7.023118381766776e-9
0.4006	,1430,7.023118381766776e-9
0.4007	,1430,7.023118381766776e-9
0.4008	,1430,7.023118381766776e-9
0.4009	,1430,7.023118381766776e-9
0.401	,1430,7.023118381766776e-9
0.4011	,1430,7.023118381766776e-9
0.4012	,1430,7.023118381766776e-9
0.4013	,1430,7.023118381766776e-9
0.4014	,1430,7.023118381766776e-9
0.4015	,1430,6.8930606339562815e-9
0.4016	,1430,6.8930606339562815e-9
0.4017	,1430,6.8930606339562815e-9
0.4018	,1430,6.8930606339562815e-9
0.4019	,1430,6.8930606339562815e-9
0.402	,1430,6.8930606339562815e-9
0.4021	,1430,6.8930606339562815e-9
0.4022	,1430,6.8930606339562815e-9
0.4023	,1430,6.8930606339562815e-9
0.4024	,1430,6.8930606339562815e-9
0.4025	,1430,6.8930606339562815e-9
0.4026	,1430,6.8930606339562815e-9
0.4027	,1430,6.8930606339562815e-9
0.4028	,1430,6.763002886145787e-9
0.4029	,1430,6.763002886145787e-9
0.403	,1430,6.763002886145787e-9
0.4031	,1430,6.763002886145787e-9
0.4032	,1430,6.763002886145787e-9
0.4033	,1430,6.763002886145787e-9
0.4034	,1430,6.763002886145787e-9
0.4035	,1430,6.763002886145787e-9
0.4036	,1430,6.763002886145787e-9
0.4037	,1430,6.763002886145787e-9
0.4038	,1430,6.763002886145787e-9
0.4039	,1430,6.763002886145787e-9
0.404	,1430,6.763002886145787e-9
0.4041	,1430,6.763002886145787e-9
0.4042	,1430,6.632945138335291e-9
0.4043	,1430,6.632945138335291e-9
0.4044	,1430,6.632945138335291e-9
0.4045	,1430,6.632945138335291e-9
0.4046	,1430,6.632945138335291e-9
0.4047	,1430,6.632945138335291e-9
0.4048	,1430,6.632945138335291e-9
0.4049	,1430,6.632945138335291e-9
0.405	,1430,6.632945138335291e-9
0.4051	,1430,6.632945138335291e-9
0.4052	,1430,6.632945138335291e-9
0.4053	,1430,6.632945138335291e-9
0.4054	,1430,6.632945138335291e-9
0.4055	,1430,6.502887390524797e-9
0.4056	,1430,6.502887390524797e-9
0.4057	,1430,6.502887390524797e-9
0.4058	,1430,6.502887390524797e-9
0.4059	,1430,6.502887390524797e-9
0.406	,1430,6.502887390524797e-9
0.4061	,1430,6.502887390524797e-9
0.4062	,1430,6.502887390524797e-9
0.4063	,1430,6.502887390524797e-9
0.4064	,1430,6.502887390524797e-9
0.4065	,1430,6.502887390524797e-9
0.4066	,1430,6.502887390524797e-9
0.4067	,1430,6.502887390524797e-9
0.4068	,1430,6.502887390524797e-9
0.4069	,1430,6.372829642714302e-9
0.407	,1430,6.372829642714302e-9
0.4071	,1430,6.372829642714302e-9
0.4072	,1430,6.372829642714302e-9
0.4073	,1430,6.372829642714302e-9
0.4074	,1430,6.372829642714302e-9
0.4075	,1430,6.372829642714302e-9
0.4076	,1430,6.372829642714302e-9
0.4077	,1430,6.372829642714302e-9
0.4078	,1430,6.372829642714302e-9
0.4079	,1430,6.372829642714302e-9
0.408	,1430,6.372829642714302e-9
0.4081	,1430,6.372829642714302e-9
0.4082	,1430,6.372829642714302e-9
0.4083	,1430,6.2427718949038066e-9
0.4084	,1430,6.2427718949038066e-9
0.4085	,1430,6.2427718949038066e-9
0.4086	,1430,6.2427718949038066e-9
0.4087	,1430,6.2427718949038066e-9
0.4088	,1430,6.2427718949038066e-9
0.4089	,1430,6.2427718949038066e-9
0.409	,1430,6.2427718949038066e-9
0.4091	,1430,6.2427718949038066e-9
0.4092	,1430,6.2427718949038066e-9
0.4093	,1430,6.2427718949038066e-9
0.4094	,1430,6.2427718949038066e-9
0.4095	,1430,6.2427718949038066e-9
0.4096	,1430,6.112714147093312e-9
0.4097	,1430,6.112714147093312e-9
0.4098	,1430,6.112714147093312e-9
0.4099	,1430,6.112714147093312e-9
0.41	,1430,6.112714147093312e-9
0.4101	,1430,6.112714147093312e-9
0.4102	,1430,6.112714147093312e-9
0.4103	,1430,6.112714147093312e-9
0.4104	,1430,6.112714147093312e-9
0.4105	,1430,6.112714147093312e-9
0.4106	,1430,6.112714147093312e-9
0.4107	,1430,6.112714147093312e-9
0.4108	,1430,6.112714147093312e-9
0.4109	,1430,6.112714147093312e-9
0.411	,1430,5.982656399282816e-9
0.4111	,1430,5.982656399282816e-9
0.4112	,1430,5.982656399282816e-9
0.4113	,1430,5.982656399282816e-9
0.4114	,1430,5.982656399282816e-9
0.4115	,1430,5.982656399282816e-9
0.4116	,1430,5.982656399282816e-9
0.4117	,1430,5.982656399282816e-9
0.4118	,1430,5.982656399282816e-9
0.4119	,1430,5.982656399282816e-9
0.412	,1430,5.982656399282816e-9
0.4121	,1430,5.982656399282816e-9
0.4122	,1430,5.982656399282816e-9
0.4123	,1430,5.852598651472322e-9
0.4124	,1430,5.852598651472322e-9
0.4125	,1430,5.852598651472322e-9
0.4126	,1430,5.852598651472322e-9
0.4127	,1430,5.852598651472322e-9
0.4128	,1430,5.852598651472322e-9
0.4129	,1430,5.852598651472322e-9
0.413	,1430,5.852598651472322e-9
0.4131	,1430,5.852598651472322e-9
0.4132	,1430,5.852598651472322e-9
0.4133	,1430,5.852598651472322e-9
0.4134	,1430,5.852598651472322e-9
0.4135	,1430,5.852598651472322e-9
0.4136	,1430,5.852598651472322e-9
0.4137	,1430,5.722540903661826e-9
0.4138	,1430,5.722540903661826e-9
0.4139	,1430,5.722540903661826e-9
0.414	,1430,5.722540903661826e-9
0.4141	,1430,5.722540903661826e-9
0.4142	,1430,5.722540903661826e-9
0.4143	,1430,5.722540903661826e-9
0.4144	,1430,5.722540903661826e-9
0.4145	,1430,5.722540903661826e-9
0.4146	,1430,5.722540903661826e-9
0.4147	,1430,5.722540903661826e-9
0.4148	,1430,5.722540903661826e-9
0.4149	,1430,5.722540903661826e-9
0.415	,1430,5.722540903661826e-9
0.4151	,1430,5.592483155851332e-9
0.4152	,1430,5.592483155851332e-9
0.4153	,1430,5.592483155851332e-9
0.4154	,1430,5.592483155851332e-9
0.4155	,1430,5.592483155851332e-9
0.4156	,1430,5.592483155851332e-9
0.4157	,1430,5.592483155851332e-9
0.4158	,1430,5.592483155851332e-9
0.4159	,1430,5.592483155851332e-9
0.416	,1430,5.592483155851332e-9
0.4161	,1430,5.592483155851332e-9
0.4162	,1430,5.592483155851332e-9
0.4163	,1430,5.592483155851332e-9
0.4164	,1430,5.462425408040837e-9
0.4165	,1430,5.462425408040837e-9
0.4166	,1430,5.462425408040837e-9
0.4167	,1430,5.462425408040837e-9
0.4168	,1430,5.462425408040837e-9
0.4169	,1430,5.462425408040837e-9
0.417	,1430,5.462425408040837e-9
0.4171	,1430,5.462425408040837e-9
0.4172	,1430,5.462425408040837e-9
0.4173	,1430,5.462425408040837e-9
0.4174	,1430,5.462425408040837e-9
0.4175	,1430,5.462425408040837e-9
0.4176	,1430,5.462425408040837e-9
0.4177	,1430,5.462425408040837e-9
0.4178	,1430,5.332367660230341e-9
0.4179	,1430,5.332367660230341e-9
0.418	,1430,5.332367660230341e-9
0.4181	,1430,5.332367660230341e-9
0.4182	,1430,5.332367660230341e-9
0.4183	,1430,5.332367660230341e-9
0.4184	,1430,5.332367660230341e-9
0.4185	,1430,5.332367660230341e-9
0.4186	,1430,5.332367660230341e-9
0.4187	,1430,5.332367660230341e-9
0.4188	,1430,5.332367660230341e-9
0.4189	,1430,5.332367660230341e-9
0.419	,1430,5.332367660230341e-9
0.4191	,1430,5.202309912419845e-9
0.4192	,1430,5.202309912419845e-9
0.4193	,1430,5.202309912419845e-9
0.4194	,1430,5.202309912419845e-9
0.4195	,1430,5.202309912419845e-9
0.4196	,1430,5.202309912419845e-9
0.4197	,1430,5.202309912419845e-9
0.4198	,1430,5.202309912419845e-9
